,cluster,rank,cohort,best_time,xp,achievement_rating,TL_games_played,TL_games_won,TL_play_time,num_records,time_played,final_time_avg,pps_avg,inputs_avg,score_avg,pieces_placed_avg,singles_avg,doubles_avg,triples_avg,quads_avg,all_clears_avg,finesse_faults_avg,finesse_perf_avg,percent_perf_avg,kpp_avg,kps_avg,final_time_pb,pps_pb,inputs_pb,score_pb,pieces_placed_pb,singles_pb,doubles_pb,triples_pb,quads_pb,all_clears_pb,finesse_faults_pb,finesse_perf_pb,percent_perf_pb,kpp_pb,kps_pb
31,31,622436.7331758166,149.36605976372482,149.0,88327.53128595055,0.37136900625434327,106.25342599027103,34.85131341209173,32255.435726585933,8.315802640722724,108963868.52594359,174083.15893322724,0.653566468691988,663.4532662310968,9464.953868018472,110.79384571568367,17.24748202401457,5.889943956066766,1.717984923846498,1.5191071430572647,0.005435441696785938,276.5488213452747,25.36023300467447,0.22866811345760688,5.987967603627917,3.8948747302900943,149774.48241834607,0.7175596669646714,612.3497150799166,9449.146101459346,105.99755385684503,17.61712300208478,6.051841556636553,1.6357748436414177,1.3861570535093815,0.004391938846421126,252.52189020152883,24.09273106323836,0.22702302572586872,5.778867502599892,4.138625875202927
32,32,637183.4720823626,152.18937401367702,152.0,83360.14527118056,1.1955361839633276,95.13004433756669,31.377733523709328,31096.509622779424,8.761591643495905,69185683.56999508,175670.95015158466,0.6540869974675129,760.9142525640582,9550.236716376075,111.70636922545299,17.037343407018604,5.50412482163679,1.7446520929233549,1.7462241012206776,0.005945405049372284,355.6459029865196,16.536417036671736,0.14770517436305694,6.814140659934376,4.440348421082639,152315.08880038076,0.7144186016076978,706.8737882317578,9621.705906665664,106.95344555497107,17.274629894040732,5.335913429022319,1.7177425415195011,1.7722627188697677,0.007402119185391147,329.6403020966409,15.252498684902683,0.14227597919204982,6.612249333239578,4.717267361013973
33,33,660392.3733811097,156.38443523267523,156.0,70993.08524182352,2.1441251551558587,71.77116560106793,24.390219911473338,26345.00671006607,8.903440361600975,36998163.283002,180948.8490541539,0.626991997453356,548.6184345747151,9465.437811831644,110.28137797477356,18.06593389043447,5.296579936849496,1.7109495728909585,1.612725016592438,0.005491558198066855,189.13442967970764,41.23577154124236,0.37409701408466567,4.973693343581858,3.1042625714199286,156014.86514126015,0.6895076425943057,505.77673950209606,9469.489262043608,105.90573549731843,18.804866624511114,4.872807325698494,1.7194079486639031,1.6117239279608422,0.00016393826553315067,168.04255368978195,40.95568982880161,0.38662016091249235,4.776462082679071,3.288643339968628
34,34,673044.4785781021,160.73381679049695,161.0,94032.00310746282,1.1945989233438625,102.919072830004,39.90568136317124,31880.760242356584,5.426302442496774,74469633.5422109,179638.25971767365,0.6462170160893553,512.1685749693194,11924.701194657207,111.79275095706545,8.846490846520409,2.782827429094125,1.5009625963182873,5.234014521713476,0.007093634326681162,141.48721254706683,55.18721941407455,0.4934840273468443,4.581772999777801,2.943729526149764,160935.45001557146,0.7012893136832695,486.16203229968414,12409.258486452818,109.79071940205543,7.23971170529875,1.9664990879565778,1.3766071984695467,6.155091871691062,0.00017795969212973262,128.48413934243894,56.11518441073097,0.5108181318270826,4.4289751295766795,3.0963923511773355
35,35,727439.6501856465,171.36936598204633,171.0,77055.76300713276,0.8304272218827842,94.84518494148611,34.91215866898529,26982.55984601197,4.588757813601542,77332965.74270593,188831.4395482502,0.6169858022888611,645.5682413929715,11305.34256145856,112.70342270018212,9.964671911110543,2.8783600250243997,1.7068372741634499,4.864297926369155,0.004565871908221246,246.32880224218425,33.551596850535724,0.2971906287773951,5.730819020447831,3.5212295797079314,171640.36314643355,0.6615745015224225,616.9293133430465,11771.023358556187,110.64962165718852,8.586548855571744,2.048362081120459,1.6285660572449123,5.690933872256427,0.0028199464210180007,232.30248625276118,33.42256897118955,0.3013849148522681,5.579161986486926,3.683348299787853
36,36,730149.9841144199,169.93986953080218,170.0,54379.30587987253,1.7320195430848595,57.419903376368154,17.871878155962552,21003.50415896801,7.774735922701095,35823194.81383029,195715.44835275415,0.5855021791134895,646.8414385743893,9281.918246559846,111.50112207717687,18.1844011703402,5.861810589096179,1.681975669228367,1.3277285125285916,0.004585670101242662,269.47037965089686,27.558549786185928,0.24700970218680898,5.801903109500277,3.3824385002817383,169536.87806497983,0.6386008478434025,598.2840298059339,9305.795807516992,106.52373283838742,18.559243387831973,5.911237273794252,1.632475366432841,1.2265469334279553,0.003848568387149603,246.05759205175096,26.07631629227284,0.24455954182942832,5.618567441884635,3.5818302315147434
37,37,793695.533660098,184.45658697609284,184.0,62552.76094673416,0.7781334400320096,75.94383314994498,24.481344403320996,21805.52131823344,3.1648994698409525,71925833.68901652,197589.4894240952,0.6272784860489538,696.9961309534636,9219.517843611875,120.98266237293548,18.094790350731333,5.724955151652317,1.7066668931622353,1.4306825000053283,0.0016068455746404108,285.589970906833,31.69419963585581,0.26175725370750264,5.7671562074065355,3.602018466858826,184763.84923810477,0.6690800479363797,683.9537361208362,9241.934280284086,121.52770831249374,18.40957287186156,5.657197159147744,1.6793037911373412,1.417925377613284,0.0014004201260378114,276.8724117235171,32.09672901870561,0.26387322846199057,5.630631094905048,3.7593875038754656
38,38,794223.4594014,183.88083514361574,184.0,64321.43247106219,0.2115858073859522,80.34438812454744,23.91737871107893,23772.806934657026,6.030316195993241,105749157.49382405,212046.2653198301,0.5381374848536579,593.048100777574,9310.126100558104,111.1847933601031,18.032464145291772,5.570936115562201,1.741429365074044,1.4697139653073614,0.0044474678040978734,222.40423197555413,36.43883924958059,0.3277719095385008,5.3333000245659905,2.8552948236059628,184262.76144500764,0.5876198434887216,548.7783731595463,9336.336664252956,106.8005792903693,18.662635771180305,5.373787110789283,1.7197924209510016,1.407603186097031,0.002099927588703838,201.26058411778905,35.46835626357712,0.3319596764215786,5.1397027103135855,3.01370514098854
39,39,812837.9414541164,191.08772805663975,191.0,56823.78298772786,0.6942906417354997,64.73654352364528,20.49369156757738,19938.7486916234,3.1911591177271488,67845858.0924054,205582.90508192044,0.5623259204794678,555.9702245519885,9255.149278946279,112.28754254440034,15.513882887247922,8.488889753806111,1.470728217502328,0.8650734726908368,0.002119921639586575,192.62204051212223,43.33466802391776,0.3857636998085568,4.953195729575905,2.774879579545047,191393.17781610237,0.5896862853663287,536.2710356721431,9284.488926204956,110.36597984932378,14.977761641100118,9.267132613234093,1.3235908141962422,0.7199782154851593,0.0008623037124444041,183.62707633657075,42.904011981483166,0.388357441953533,4.861355897700974,2.8604093284956997
40,40,872576.2318502413,211.09969772498278,211.0,46880.56265143098,0.4828445670042955,59.23280479397571,16.218433472980855,17974.504723925627,4.899665906559898,77162482.76309763,236652.4345044025,0.4954140047621036,861.0185155977292,9239.110329294652,113.34277326032242,17.50824940771798,5.881871754769339,1.7603507742908553,1.4356450731296968,0.005094225513827041,442.35881965609605,13.785267242484897,0.12138546660615739,7.602991373442844,3.752503101863983,211339.95642643757,0.530131323799182,810.8801506072016,9327.182001378798,108.99522723656997,17.60449700376518,5.876438457867105,1.730550989022644,1.423344116243305,0.006628838097258312,417.7898393169645,12.27809301585618,0.11252095739187266,7.445669509782397,3.938525436964246
41,41,883535.1903025884,213.80812978490704,214.0,59917.96709584575,0.577397010572366,65.95552314983594,18.91560335399198,22360.92817765504,5.50051039008385,73166952.5911421,242955.54745724966,0.4701413508339142,484.6421393645105,9168.75445488434,110.46472982880861,18.17801243634146,5.940757283477225,1.7117299123822338,1.2733963693851362,0.005324488379114431,138.7253769821564,55.665771511051304,0.5043781009166246,4.385930697599176,2.0514692492385045,214045.33144975087,0.5111669133307825,451.61283266496537,9218.284396646008,106.98541742617572,18.645461173897193,5.864637258476121,1.6693036820998906,1.2108275610645278,0.0033904484141450966,124.25967918337587,55.403463361283265,0.5176655443527521,4.2228303512675405,2.1533613018933835
42,42,913040.1297441263,227.132502615809,227.0,41831.43472219231,0.3519452106915248,52.232331399220016,14.684200513649767,15606.709677255725,3.3918481879577667,78968996.55875613,248440.38183578203,0.469512824252099,716.5782718757303,9029.188780383001,112.99728733343659,16.4221976929565,7.881048850541836,1.5449458772552416,0.8779086544102257,0.003258062377954556,324.8747773461022,24.435918349049825,0.21604730841987832,6.345352685895445,2.966941264859772,227474.95735438663,0.49517007953423425,684.8782459811662,9084.274945305811,109.80971178540854,16.038428612194426,8.555312470274897,1.3995529344620945,0.7397507847426995,0.004137734233805764,311.66555692951584,22.66313136117188,0.2061822611654156,6.241029971617209,3.0822333095896255
43,43,926530.8510018773,231.97130378146431,232.0,42802.61694951979,0.30562047431132905,55.00348645645761,15.213669974330486,16253.137796585466,4.0209187387456415,82544194.92623726,258727.86352328293,0.44920833838628943,727.4000368764654,9311.041426706015,112.97525681693372,18.023660583140792,4.788644945410702,1.8615803347461124,1.7747453370627417,0.004882721393226904,326.68831421206596,24.860545256249257,0.21986607203611414,6.441616560900144,2.8808751718111987,232310.70795499533,0.4797873266262232,686.684877974024,9423.815677560247,109.10214168039539,18.41940921803762,4.329872418681276,1.9082027508524577,1.8592007969043332,0.006168346040381595,308.36534998659056,23.030152101452053,0.21093822291144496,6.29737684024459,3.0137433661378292
44,44,926974.4140103176,233.4067879446104,233.0,49852.59864940786,0.6168341026337225,58.393212055389625,17.272386641325006,17518.50906880342,2.528265001357589,69727370.9085681,247587.72931234856,0.503882182276067,580.6086011462345,9121.244836295844,121.02541170153742,18.749895025052876,5.0574921221654545,1.7335332688504819,1.5815141232305283,0.001634676814845531,192.6685216187004,51.12862588244119,0.4223990315702407,4.8035623965474175,2.412000371872969,233744.05213141462,0.5333069043175559,570.6263915286452,9177.649850665219,121.60934021178387,19.04545207711105,4.8355688297583495,1.7286994298126528,1.6321477056747218,0.00065164268259571,187.2538691284279,51.60108607113766,0.42390494725918165,4.695693860900624,2.5014412377952047
45,45,975257.4571096249,267.72608316371037,268.0,33888.39794387368,0.41043908112823496,43.24847339342832,11.259377726083164,12715.380212975831,2.6154405350392556,74863942.16013165,284167.8168663084,0.43107492214262205,1039.8684140914806,8973.307985538357,118.58388618159965,17.985681053159205,5.94843465866201,1.7618313815426314,1.2958139253392824,0.003218095290004019,587.0822258999634,11.626685871993658,0.09784372516787727,8.79210629372795,3.772973735957676,268143.28414267715,0.44887705454746946,1013.905205001454,9026.338325094504,116.76882814771736,18.070660075603374,5.925123582436755,1.7538528642047106,1.2906368130270427,0.00319860424542018,576.5234079674324,10.536493166618204,0.08985734222665279,8.707718019417173,3.895288105926422
46,46,983548.7124612523,266.5556519942137,267.0,35823.88395575556,0.3688778673279603,43.64042157470552,11.388096714197149,13879.948256473628,3.5519735482537715,70232388.49840839,298107.9061184195,0.3868124841070911,603.0252710595445,8935.469708562372,112.1539772547992,18.352184951330262,6.062285727893131,1.7168658731079691,1.1644370545911675,0.0035482810343008854,226.67431148082366,40.620965547886875,0.36215562295367026,5.377342788511613,2.0717826278075435,266871.88764896325,0.4141771990149772,567.817400289316,9056.037115106426,108.59276710064063,18.461624302541846,6.05174622855962,1.699318040917545,1.145195288282703,0.004298408762140938,215.45025831783425,37.9405662326927,0.34923669362542453,5.231358265723643,2.163359805795789
47,47,983795.1319703779,270.1584277485917,270.0,34842.73235413432,0.351288056206089,44.66751060193683,11.879296157984683,12811.999725264468,2.022406481422875,74050946.8063215,282546.2354191766,0.45005094809137197,851.7730819004124,8832.30597233317,123.38036835705651,18.97008034849408,5.693365242681742,1.7096664335091745,1.2187715567357245,0.0018391105627639584,418.0892404296088,22.06633184301592,0.17910616588647205,6.913908896770609,3.0956690537716356,270580.2120387366,0.46862260410625683,842.1743781251978,8859.651370339894,123.53060320273435,19.182353313500855,5.627887841002595,1.6924488891702008,1.2176720045572504,0.0018988543578707512,415.61130451294383,21.018418887271345,0.1700271254654134,6.82606174760387,3.185993469302163
48,48,1002128.0336532621,282.2295589843275,282.0,35052.202111757106,0.3540882031344916,44.60569797108492,11.516462155266675,12797.937991100445,1.9351840602599928,74846222.21287325,295787.01679310185,0.4275715874647819,702.6557299550889,8706.410060409991,123.67984842951378,19.149589576003052,5.940086137996938,1.6525430548708626,1.0925959300741166,0.0013913220312807238,289.05014237562045,37.76494598971769,0.30591617937647386,5.68956297858514,2.4217984284584984,282654.8782043494,0.4467154021447057,694.8923581581824,8738.95207143725,124.24061474911919,19.37243348317337,5.876260478678168,1.632851415380877,1.0858947879965983,0.0012756651682663102,289.03984935001824,36.51609767950431,0.2935960286317,5.598883297463915,2.494667433177578
49,49,1003033.9898621892,296.1835894186599,296.0,35273.93842652634,0.4196103278948202,31.364010771424045,10.80690638365278,13733.449504336819,3.6256930144146997,73392382.53455697,316849.79594560707,0.3627051742539467,566.9525726089515,7788.235361744108,110.69647838443657,18.572454271513553,5.94735751744695,1.5778266596126678,1.2732804550018582,0.007942437382838992,9.38415502605258,107.67605376775353,0.9734153950642912,5.110606289260196,1.8576446938408282,296563.7129732298,0.3780953932609463,540.8195786472359,7818.092665927451,108.38349437668303,18.717250118802472,5.877554253128465,1.5406304451132584,1.2862347536828767,0.00887058450815777,6.64945350863298,105.94170758751783,0.9779804077767977,4.981924595984626,1.8945522867414373
